comentario,Agresividad,Ofensa,Ideología,Constructividad,Empatía,Diálogo,Total,Catg
"TUTO y JP,mejores en todo,los personajes adecuados e idóneos que necesita Bolivia para ser gobernador!!",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
JP y TUTO PRESIDENTE DE 🇧🇴,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TuTo presidente,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
TUTO PRESIDENTE,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Espera en las urnas, la goleada que te dará el capitán....",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Ahora con mas Razón mi apoyo a Lara .no mas racistas y corruptos a costa del pueblo .tiene que investigarse lo del desfalco del banco fassil,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO PRESIDENTE,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tuto presidente.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Bien J.P.,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Si estaba con chanchullo ...,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
TUTO PRESIDENTE DE MI REPUBLICA DE BOLIVIA,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
TUTO PRESIDENTE,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO PRESIDENTE,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Aún así rodrigo Paz y Edman Lara presidente 👍🇧🇴👏👏🇧🇴🇧🇴🇧🇴👏👏🇧🇴🇧🇴,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Tuto presidente,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO PRESIDENTE,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
TUTO PRESIDENTE 🇧🇴,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
TUTO PRESIDENTE y JP VELASCO VICE VAMOSSSSS 👆👆👆👆👆👆👆👆,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tuto president les guste o no,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
JP Velasco Vicepresidente!!!,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
PAZ PRESIDENTE,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Gracias a JP, Paz y Lara ganadores de la segunda vuelta.",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Ninguno tenía propuestas para la crisis económica. En cuanto a los candidatos presidenciales, Bolivia tiene memoria.",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
En sus sueños 😂😂😂,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Tuto presidente,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Muy buena participación el otro estaba perdido y repetido muchas palabras porque no tenía salida para respuestas concretas y se reía se pensaba que estaba en un circo que lamentable así quieren manejar un país solo con promesas,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Juan Pablo le dio cátedra de economía, propuestas, gobernabilidad y educación. Lara es un arrogante, ignorante y maleducado.",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
ECONOMICO QUE DEJO EL MAS,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Si fuera así para que hicieran guerra sucia, pienso que algo está mal",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Vivimos tiempos finales el que está despierto sabe identificar de lo bueno y lo malo ...entre Barrabás y lo justo .. racistas del amor al prójimo...uyy es grave ...lo que se vive hoy en dia,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Según tuto,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tuto presidente 👌👏👏,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Quepodemos decir y bueno cada panadero alava su su pan,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
CON TUTO HAY DINAMICA INDUSTRIAL JUSTICIA VERDAD HONESTIDAD EDUCACION IGUALDAD PARA TODOS LOS BOLIVIANOS QUE QUEREMOS ESTAR ORGULLOSOS DE UNA BOLIVIA LIBRE FUERTE RESPETADA Y NO MAS DEL PAIS CAMPEON MUNDIAL DE LA CORRUPCION Y LA VERGUENZA,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Pobre corruptos ni goles saben identificar,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Tuto - Presidente.,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"La goleada es más suave,que la paliza que te espera ,Bolivia festejará doble triunfo,por Rodrigo presidente y Lara vice presidente, y por tu gran fracaso político,esta vez será para siempre.",75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
"Cómo es posible que sea Vice Presidente el Drogo del Lari, por eso no hay MAS TUTO PRESIDENTE de la REPÚBLICA de BOLIVIA 🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
q nos muestre sus empresas si realmente vive en bolivia qeremos ver,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"Hablando de autogoles, este JP no necesita contrarios",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"Ambos estuvieron pesimos, uno no tenia propuestas, el otro resulto ser aparte de racista, embaucador y propenso a mentir cada vez que abre la voca. JP fue la peor decisión de Tuto.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto no sabe lo que dice,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
No saben ni patear pelota y hablan de goles,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"LIBRE , ES LA SOLUCIÓN",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Yo vi lo contrario 🤣🤣,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"JP EDUCADO, RESPETUOSO Y CON PROPUESTAS!!!",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tuto Presidente,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Sumando todos y de los muchos que falta los que se robó la plata del banco fassil y dónde estás y si entra al gobierno lo estafado queda en la impunidad,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Demostro umildad y censilles jp,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Esa es la realidad..!!,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Tuto presidente c.....,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Con los twuits y caso banco fasil estos dos se enteraron solitos 😁,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
No le mientan por favor al paiz q de bueno va ser tuto si ya sabemos q clase de pdte fue cuando fue lo unico q hizo fue corretear a los pobres cocaleros y negociar con los chilenos el salar de uyuni ya los bolivianos no le creemos nada lo q proponga,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Con Rodrigo yLara se acabo el racismo y la descriminacion q viiva Rodrigo y Lara los futuros gobernantes de Bolivia,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Se aplazaron los racistas,los vende patria como Kiko y sus lacayos,nunca más la derecha vende patria",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Así fue... JP cerro con guiñitos de ganador.,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Si el robó del banco fácil..todo con papeles,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
🤣🤣pobre kiko,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
No respondió por los cheques del Banco Fassil...🙄🙄🙄,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Cuál propuesta el niño rico desemulando no tenían propuesta ninguno pero estaba tal cual el Lara como siempre normal,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Par de maleantes,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Jajaja jajajaja jajajaja,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"La goleada se van a llevar el 19 de Octubre, cuando el pueblo diga no al odio y al racismo, no a la privatización y a la extrema pobreza como en el pasado cuando TUTO formaba parte del gobierno.",75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Tuto Presidente JP. Vicepresidente,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO presidente 🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴 salvemos Bolivia,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
🤣🤣🤣🤣🤣😁😁😁🤣🤣 No fue debate fue juego de preguntados,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
"Mentira ninguno dio a conocer sus propuestas para mejorar.la economía, salud y educación, JP solo leía lo que otros se lo escribieron y ni él creo entendia.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Si mucho respeto.....se nota en su comentarios racista y de odio.,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
TUTO PRESIDENTE DE BOLIVIA.,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
TUTO serán tus 38 mentiras como siempre mintiéndome a la gente al pueblo,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Corruptos estafadores,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Kikin aprende a trabajar ya basta de la robadera.,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
7000 a cero ...... pero 7000 acciones en el banco FASSIL,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO PRESIDENTE Y JP VICEPRESIDENTE DE LOS BOLIVIANOS🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Gggg que vio x dios jajjaja,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
TUTO PRESIDENTE,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
EL ESTAFADOR FUE DESTAPADO Y EL TITERE VA EN PICADA COMO SUS AMOS EEUU PAIS EN QUIEBRA.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Si entran al gobierno ,les vana hacer trabajar a los jubilados estos fascistas",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Eso solo se queda en propuestas nada mas,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Ese se mete hongos o que?,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Ratas,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tuto y añes a la presidencia,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Tuto y JP,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Estuvieron bien los dos no están todavía charlatanes ni mentirosos como uds los viejos.son gente nueva y esa renovación es la que pedimos.cualquiera que gane tenemos que apoyar para salir de la crisis.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Lara es natural se muestra tal cómo es pero los del tuto son expertos en mentir claro se hay debido estudiar todo Loque va decir así quien sea da cátedra pero la realidad es si van a cumplir porque yá sabemos cómo es tuto para entrar al poder te van a bajar las estrellas llegando al poder es la cosa,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Yamil Rodas cuanto te paga el MAS,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
El pueblo ya decidió es con el Cap. Lara 💕,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
JP vicepresidente,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Así será una goleada el día de las elecciones tuto 10 Lara 80,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
"Racismo y fassil, nunca pudo responder",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
El golpista hablando de Autogolpes,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
HASTA DAN RISA TANTA MENTIRA..,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
TUTO PRESIDENTE,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto viejito veterano de la tercera edad entiende q tienes una cola larga de dinosaurio político y envano no sueñes con la silla presidencial,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
TUTO QUIROGA y JP los mejores gobernantes para Bolivia 🇧🇴❤️💛💚💪💪💪,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
PAT OTR VENDIDO DE MED,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
TUTO PRESIDENTE 🇧🇴,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
NO ME OLVIDO Q ES EL HIJO DE UN ESTAFADOR Y Q R3CIBIO DINERO DEL MISMO,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Estos, dos veyac°s, de pacotill^, seguro ni saven, cuantos minutos x lado qe se juega, en vasqetbol, y si eso no saven mucho menos sabran, del jutbol, y peor, de como comandar, un país, nada más son figuret3s campeones, y eso si saven como se juega la loba xqe el vicio, es su deleite, 🐁🔉👈🧏",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Dupla de inteligencia TUTO QUIROGA NUESTRO PRÓXIMO PRESIDENTE DE BOLIVIA Y JP VELASCO NUESTRO VICEPRESIDENTE 🇧🇴🙏,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
😂😂😂😂😂😂😂 ni modo abuelitos te quitarán tu renta y tienes que trabajar por qué no hay dinero en la gestora 😂😂 JP se lo robo,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
JP VELASCO VICEPRESIDENTE DE BOLIVIA 🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
"¿De cual se fumó Quiroga 🤦? Obviamente no entrenó ni educó a JP, su participación fue un desastre. Nada de contenido, todo era un show barato o gratuito, era que me paguen por ver a esos tremendos inútiles. Ya no están compitiendo por la vicepresidencia, están compitiendo para ver quien le gana en ignorancia a Choquehuanca.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO Presidente...!!,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
🤡,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Lili Ana L Vda Lievana,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Dragons Den Applause GIF by CBC,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
TUTO PRESIDENTE 🇧🇴 🇧🇴 🇧🇴,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
TUTO PRESIDENTETUTO PRESIDENTE - ALIANZA LIBREALIANZA LIBRE,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Rodrigo Paz y Edman Lara única opción,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"A Jaime Dunn, lo inhabilitaron por deudas fiscales, a estos MALEANTES DE CUELLO BLANCO CON DESFALCOS MAYORES A LOS 10 MILLONES DE DOLARES, DEL BANCO FASSIL, VIA LIBRE PARA APROVECHARSE DE PAIS, El otro candidato ex autoridad de TARIJA, CON PROCESOS ADMINISTRATIVOS, SU VICE UN VULGAR DELINCUENTE CON VARIOS PROCESOS JUDICIALES EL OEP, NO CUMPLE SUS FUNCIONES DE REVISAR LOS ANTECEDENTES DE LOS CANDIDATOS?? Ó TAMBIEN ESTAN VENDIDOS Ó COMPRADOS, COMO MEJOR SE ENTIENDA, Y EL PUEBLO DEBE ELEGIR A ESTOS POLITIQUEROS CORRUCTOS, DIOS SALVE NUESTRA PATRIA BOLIVIA....!!",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Excelente, Tuto Presidente..!",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO PRESIDENTE y JP VICEPRESIDENTE 🇧🇴,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Juan Pablo RACISTA ACCIONISTA COBRA CHEQUES DEL QUEBRADO BANCO FASSIL,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
hablas boludeces....lo senil ya te llego...rey del verso y la rima....ambicion de poder...sos criminal ante los ojos de DIOS MAI BICHO...,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
TUTO PRESIDENTEEEEEEEEEEE!!!,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Vamos capitan lara fuerza asi es la guerra sucia de lq oposición tutistas fracasados,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
🤣,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
🤣,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
😂,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
🤣,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Bladimir Choque,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Que risa que me dan este par . La solución para ellos es prestarse plata y embolsillarse la mitad y con lo otro que se arreglen como puedan.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
que junto con su padre eran socios del banco facil,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"De q vale la educación si detrás está el robo al Banco Fassil y así fácil dejaron tanta gente llorando y sin plata, mientras estos sinverguenzas todavía queriendo arreglar el país, será para seguir robando.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
O sumo mal Baldor linera....???,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
VIO BORRACHO EL DEBATE?,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
JP LADR0N DEVOLVE LA PLATA DEL BANCO FASSIL,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Maleantes donde quedó el dinero de la jubilación del banco fassil,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Así de creídos y mentirosos son estilos.,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Es como si ubieras goleado metiendo humo ala cancha o tapando la vista al albitro y alos espectadores porqe jp VELAZCO ablo pura mentiras que ni en 200 años lo cumplirá,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
😂😂alisten la plata pa raque devuelvan 😂,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
🤣🤣🤣🤣🤣🤣🤣,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
A mamar al tren,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
"Kiko, hablando huevadas..",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
De entrada Astuto fue descalificado por desfalco y racismo,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"JP. felicitaciones , eres muy educado y tuviste mucha paciencia con el d3mente",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Jajajajajja muchos opanga ese jp y lara no tienen ni idea de donde están parado,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Son par de maleantes delincuente,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"De q habla si los dos estaban casi igual de imbéciles solo q el lari estaba mas, hacen ver al matemático filósofo del línera como un buen vice",70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Ladrones vi3jos políticos del pasados dinosaurios,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
UNA COSA ES SEGURA EL ASNO DEL TUTO Y JP PERDERÁN EN ESTAS ELECCIONES Y LA SEGUNDA HABRÁ TRAICIONES ENTRE PAZ Y LARA...............,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Ni el se la cree,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"La Ley Nº 045, de 8 de octubre de 2010, establece mecanismos y procedimientos para prevenir y sancionar actos de racismo y discriminación en Bolivia. El reglamento de esta ley, aprobado mediante Decreto Supremo Nº 762, de 5 de enero de 2011, detalla las medidas de prevención y educación, así como las sanciones administrativas y penales para los casos de discriminación.",90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Podes poner mil propuestas.si lo primero que va hacer es robar y no cumplir ninguna,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Tuto y JP perros,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Kiko no sabes ya que hablar,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
TUTO PRESIDENTE 🇧🇴 🇧🇴 🇧🇴 🇧🇴,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
y tiene razon golpio 38 veces velasco pero un solo gancho derecho basto para mandarle a lona,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Kiko la goleada será el 19 de octubre,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Cacheton en las elecciones te vamos a golear,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Reitero AMBOS SON UN DESASTRE Y NOS VAMOS A IR AL HOYO CON CUALQUIERA DE ESTOS DOS que se creen algo por llegar a segunda vuelta 😅😆🤣 es para llorar, Pero a uno no le queda más que reír",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Goleada dice el interesado por el dinero 🤣🤣🤣🤣 bien que apoya tuto a su vicepresidente RACISTA,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Espera la goleada el 19 no tendrás ni cara para poder hablar te escaparas a EEUU racista,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
"Alguien me puede aclarar el plan de Tuto, creo que cambia de idea cada semana?",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
TUTO PRESÍDENTE ❤🙏🙏🙏💪💪💪,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Este judas nego lo q dijo con su propia boca de que sirve que esten preparados si son mas corruptos q ni ellos mismos se lo creen,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Así nomás son los corruptos maleantes,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
PAZ PRESIDENTE LARA VICE,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Lo que yo vi es un paco autoritario vs un hijito de papi hipocrita,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
A nadie le interesa las propuestas. Que ni van a cumplir🤣🤣🤣,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"El GIF  puede contener Wael Tsar, clapping, clap, claps, Clapping Hands, happy y congratulations",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Cómo pueden elegir a LARA un tipo que parece psicópata? Ese tipo necesita un psicólogo. Primero que vaya a terapia.,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Tiene qe sacar cara por su compinche ladron,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Recuperar todo lo q saquearon al estado es mejor q pedir préstamo y poner en riesgo a Bolivia,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Venta del país no,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Lara parecía el chavo,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
La percepcion del Tuto es al reves; imaginese en su gobierno va decir hay combustible y no va ver nada....,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
A otro que se le está queriedo subir los humos😮‍💨,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
El GIF  puede contener bravo gif,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Elay solingo se anoto este kiko 😂,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
Jp el chico Fassil.,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
Par de pelotas,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Según un ladrón como tuto,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Velasco tenía todo escrito y leía ..todo un argumento . Nada sin papel.,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Reslmente fue una goleada,duelale a quien le duela,JP con mucha serenidad y tacto,mientras que Lari como gata en celo a la defensiva y queriendo atacar siempre.",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
"Lili Betancurt pero el paco lara , igual que el del castillo y andronico, nada de propuesta , solo saben hacerse la burla , por eso le dio una goleada JP.....",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Debemos entender, es el 1er debate de vice. No podemos pedir peras a los olmos. Lara se aplazó, JP aprobó con 3,6. UN VICE ES EL NEXO ENTRE LAS CAMARAS Y EL EJECUTIVO TOTAL. ese es el tema, lo económico, la justicia dejad a las personas indicadas. Nos falta SERA EN UN PROXIMO DEBATE DE vice",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Por estos oligarcas vende patrias no votaría jamás,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Pero son propuestas que van al aire que no cumplirá el TUTO los dinosaurios oportunistas vividores mañudos 😅,75.0,70.0,85.0,15.0,10.0,20.0,79.5,-1.0
Se mató Lara y lo mató a paz.... Pero Juan Pablo es otro boludo que le seguía su juego envés de hablar al pueblo la misma ......,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"Maduren mijos, ya en 1ra vuelta la mayoría eligió a Rodrigo y ahora imagínense despues de lo de JP..",85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
Vago trabaja agente de la CIA,90.0,85.0,90.0,5.0,0.0,5.0,91.5,-1.0
Solo los ignorantes escasos de memoria avalarán y apoyarán al masista mañoso tuto...y su racista jp Velasco....jjjj,80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
😈,75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
OPA DESERTOR LARA NI ATRAS NI ADELANTE COMO TODO TOMBO A INCREPAR Y HACER PREGUNTAS COJUDAS...EL PDC DE LARA ES REFUGIO DE IDIOTAS MASISTAS CUIDAPEGAS Y LARIS IGNORANTES ..,70.0,65.0,80.0,20.0,15.0,25.0,74.5,-1.0
Quien le cree jp paso ridículo en el debate,85.0,80.0,85.0,10.0,5.0,10.0,86.5,-1.0
"El sujeto de este JP no sabia que decir, no sabia como safar, como dice el dicho el que calla otorga, las cosas como fueron, como pasaron.",80.0,75.0,85.0,10.0,5.0,10.0,84.25,-1.0
"SI UNA GOLEADA PERO DE LARA HACIA JP NO SABIA QUE, DECIR 💭 DEL RACISMO Y DEL ROBO MILLONARIO DDL BANCL FASSIL CON LAS PRUEBAS EN MANO ✋ 🤣🤣🤣",75.0,70.0,80.0,15.0,10.0,20.0,78.75,-1.0
