comentario,Agresividad,Ofensa,Ideología,Constructividad,Empatía,Diálogo,Total,Catg
Con este pollo que vamos tener igual quel el vamos a estar sin plumaje,60,55,75,10,10,10,73.25,-1
Paz y Lara presidente,10,5,70,55,50,45,33.5,0
"Ustedes socios de masistas empezaron con la guerra sucia, Tuto y JP son unos caballeros",15,10,55,70,60,55,28.5,1
Tuto presidente,10,5,75,55,50,45,34.25,0
"Este está enamorado del TUTO, SUENA CON EL... 😉🥰",10,5,55,65,60,55,27.25,1
"Que tanto se quejan de guerra sucia , porque más bien no dedican hacer sus campañas limpias y dejan de buscar culpables.",15,10,55,70,60,55,28.5,1
Si llegan al poder Bolivia está perdida.,65,60,75,10,10,10,75.5,-1
"Tu lari empezó la guerra sucia,acordate le dijo a Tuto cobarde...asi que no te hagas el ofendido y por favor no busques culpables tu eres por tener a tu.lari Rodrigo",70,65,80,10,10,10,78.5,-1
Tírale la oreja a Lara es el único q hace guerra sucia,65,60,75,10,10,10,75.5,-1
El único que te hace guerra sucia es tu VICE.,65,60,75,10,10,10,75.5,-1
Nosotros le hacemos recuerdo de sus metidas de pata así que si eso llama guerra sucia pues que pena,15,10,55,65,60,55,29.5,1
Primero que sierre el osico de su pareja,65,60,75,10,10,10,75.5,-1
Pero si el q Hase guerra sucia es su candidato. A vicepresidente el masista,65,60,80,10,10,10,76.25,-1
..... NO ERES DE FIAR....DEMAGOGO.,70,65,80,10,10,10,78.5,-1
"pero si este y su postulante a vice, son los que desprestigian a nuestro país, o ya no se acuerda que su propia boca nos metió en problemas con todos nuestros vecinos, con lo de los autos chutos y policías, sus bocasas de ambos son el gran problema.",70,65,80,10,10,10,78.5,-1
Son uds lo que están haciendo guerra sucia,65,60,75,10,10,10,75.5,-1
No pueden llamar guerra sucia a TODA LA VERDAD DE ESTE PAR DE TONTO Y RETONTO,70,65,80,10,10,10,78.5,-1
"La guerra sucia la original Lacra, por su incontinencia verbal , muy bien respaldada por su nana Rodrigo",65,60,75,10,10,10,75.5,-1
Modera a tu paco,60,55,70,15,10,15,71.0,-1
LLORÓN!!!! TRABAJA!!!!,75,70,85,10,10,10,81.5,-1
Par de opas,60,55,70,10,10,10,72.5,-1
"Hace falta estar enfermo mentalmente para votar por estos dementes ,sicopatas comunista,que locura Dios mio libranos de estos demonios ,piedad Sr.",80,75,85,10,10,10,83.75,-1
El ladrón piensa que todos son de su condición,70,65,80,10,10,10,78.5,-1
Pero esta feliz el señor que a los profesionales ya los que están estudiando nos consideren deshonesto solo por el. Hecho de buscar superarnos?? Incluso a él. Mismo le dijo deshonesto o acaso no es profesional???,15,10,55,65,60,55,29.5,1
Primero que lo eduque al grosero irrespetuoso déspota provocador vice..qué tiene ..,65,60,75,10,10,10,75.5,-1
"Gallito, eres muchísimo más mañudo que tú padre",65,60,75,10,10,10,75.5,-1
Acptale puej el debate no seas panada,15,10,55,65,60,55,29.5,1
Por favor......este personaje ya está igual que los del MAS salen por la tangente y nos quieren marear con sus dichos...,60,55,75,10,10,10,73.25,-1
Noo nunca mas el socialismo..!,10,5,75,55,50,45,34.25,0
Este sujeto nunca va llegar al poder como presidente ellos mismos se vendieron estos dos son financiados por el narcotraficante EVO Morales para tapar toda la corrupción que hizo en su gobierno de 14 años,80,75,85,10,10,10,83.75,-1
TUTO será tu precidente,10,5,75,55,50,45,34.25,0
Debería mejor mirar a su acompañante que le hace daño a su partido cada vez que hace declaraciones.,15,10,55,65,60,55,29.5,1
Es absolutamente al revés….él y Lara hacen la guerra sucia ! Son un par de peligrosos masistas !,75,70,85,10,10,10,81.5,-1
Cómo todo masita culpa a otro por errores de su compañeros,65,60,75,10,10,10,75.5,-1
"No nos olvidemos que el 21 F éste Sr. RODRIGO DIJO SI, cuando el pueblo dijo NO",65,60,75,10,10,10,75.5,-1
"Es al revéz, Paz y Lara hacen guerra sucia.",65,60,75,10,10,10,75.5,-1
FUERAAAAAAA LARA Y RODRIGO TROPA DE IMB🤢🤢🤢🤢ÉCILES 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,80,75,85,10,10,10,83.75,-1
Tuto presidente,10,5,75,55,50,45,34.25,0
"Paz, das pena ajena!!! Haces y dices lo que sea con tal de defender al Lara... Tu marido es, tienes que aguantar!!!",70,65,80,10,10,10,78.5,-1
"Lara lo va a tumbar a Rodrigo si llegan a ser gobierno,está emborrachado con tener poder, su cinismo y manipulación está llegando a extremos de preocupación,,todo es odio y tratando de dividir al país, sembrando más odio y resentimiento,,,",75,70,85,10,10,10,81.5,-1
"El Lari kewa hace guerra sucia, Rodrigo hace papelones nomas, pobrecito",65,60,75,10,10,10,75.5,-1
luego no se quejen llorones,70,65,80,10,10,10,78.5,-1
Tuto Presidente,10,5,75,55,50,45,34.25,0
Sucio es administrar mal una alcaldía.,60,55,75,10,10,10,73.25,-1
Lara es la guerra sucia en persona.,65,60,75,10,10,10,75.5,-1
El Lara desprestigia a Bolivia,65,60,75,10,10,10,75.5,-1
Paz y Lara presidente,10,5,70,55,50,45,33.5,0
Burro el que promueve es tu paco desertor,70,65,80,10,10,10,78.5,-1
Porque no eres más hombre y lo pones en su lugar a Lara este individuo es una lacra resentida,75,70,85,10,10,10,81.5,-1
Este cada día está más sinvergüenza que su papa,70,65,80,10,10,10,78.5,-1
"Este sonso no sabe ni donde esta parado ,solo sabe ser corrupto , mas flojo que tongo y sabe desir guerra sucia nada mas y cero propuestas para el país",75,70,85,10,10,10,81.5,-1
Tuto Presidente,10,5,75,55,50,45,34.25,0
"El neófito e incapaz para solucionar los problemas del país eres vos, que parte no entiendes.!!!.",75,70,85,10,10,10,81.5,-1
"Jajajaja, desprestigio de Bolivia dice, su oferta de nacionalización de autos chutos es lo que desprestigia al país",70,65,80,10,10,10,78.5,-1
"Ninguna guerra sucia, lo que pasa es que son lo que son un par de inútiles incapaces.",65,60,75,10,10,10,75.5,-1
"Y su perro Lari anda suelto ladrando a quien quiera, mejor colócale un bozal primero al OPA de tu LARI!",70,65,80,10,10,10,78.5,-1
"csm... otro ""espacio solicitado""... parece que MarceLitio Claure está haciendo millonarios a red uno y otros medios con éstas propagandas para el dúo paz-paco 😉 #TutoPresidente",60,55,75,10,10,10,73.25,-1
Comunistas,65,60,80,10,10,10,76.25,-1
Está mal informado este que dice cometimos errores no delitos. El que hace guerra sucia es su Tombo volteador de muñecos.,65,60,75,10,10,10,75.5,-1
El único que desprestigia Bolivia es paz que nunca responde nada y Lara ahora quiere hacer teleferico en el Titicaca wtf,65,60,75,10,10,10,75.5,-1
Los únicos sucios son su vice y el gallito masistas disfrazados,65,60,75,10,10,10,75.5,-1
"El que hace guerra re contra sucia es su vice Lary usted no quiere ver con tal de entrar al poder a como de lugar para seguir viviendo del estado ,por que después de esto que le queda ???",70,65,80,10,10,10,78.5,-1
INCAPAZ NO TIENES IDEA DE GOBERNAR UN PAIS.,75,70,85,10,10,10,81.5,-1
TUTO PRESIDENTE DE BOLIVIA Y DEMOCRACIA EL PUEBLO BOLIVIANO ESTA CONTIGO EL TIENE ESPERIENSA PARA SACAR A BOLIVIA A DELANTE DE LA CRISIS ECONÓMICA NO AY OTRO,10,5,75,55,50,45,34.25,0
Gallo tierno no te comportes como tu vice Bolivia sabe que eres el caballo de troya del mas,65,60,75,10,10,10,75.5,-1
EvoLara es el que genera toda la guerra sucia. Típico cínico masista,70,65,80,10,10,10,78.5,-1
Pelotudeces dice esta Chpaco inepto,70,65,80,10,10,10,78.5,-1
LARA YA ASEGURO LANPEGA DE SU MUJER ...YA AHORA LE VALEE SI SALE O NO ....SU OLAN ERA Q SU MUJER SEA DIPUTADA,60,55,75,10,10,10,73.25,-1
Miguel Miranda,10,5,50,55,50,45,30.5,1
Nube Nieve,10,5,50,55,50,45,30.5,1
Por cualquiera pero jamás por Tuto y su mafia corrupta que están gastando millones de dólares robados en campaña política sucia,80,75,85,10,10,10,83.75,-1
TUTO PRESIDENTE 🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴,10,5,75,55,50,45,34.25,0
El tilinazo II y su paco demente.,70,65,80,10,10,10,78.5,-1
TUTO PRESIDENTE 🇧🇴 🙌,10,5,75,55,50,45,34.25,0
Masistas de mrd,75,70,85,10,10,10,81.5,-1
"SI SON PAZ Y LARA QUE TODOS LOS DÍAS DIFAMAN , INJURIAN, MIENTES ,INSULTAN Y RIDICULIZAN A SU OPOSITOR ‼️😡😡😡🇧🇴",80,75,85,10,10,10,83.75,-1
🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴,10,5,70,55,50,45,33.5,0
Este sirviente del pedofilo Morales hechando la culpa al Sr.Jorge Quiroga al igual que el opa de Lara.,75,70,85,10,10,10,81.5,-1
El único que te hace guerra sucia es el Lari cada que abre su boca,70,65,80,10,10,10,78.5,-1
CLARO 👍 CLARISIMO 👍,10,5,50,55,50,45,30.5,1
"Que le diga a su perro LARI que no siga insitando a sus MASIBURROS a la ignorancia, pónganse a estudiar",65,60,75,10,10,10,75.5,-1
Si llegan al poder Bolivia está perdida.,65,60,75,10,10,10,75.5,-1
Tuto presidente es el único capacitado para sacar a Bolivia de la profunda crisis económica social política libertad,10,5,80,60,55,50,33.0,1
Tuto presidente YJP vicepresidente este 19 de octubre voto inteligente Tuto presidente,10,5,75,60,55,50,32.25,1
"TUTO PRESIDENTE, JP vicepresidente",10,5,75,55,50,45,34.25,0
Paz y Lara ganará mí voto es para ellos,10,5,70,55,50,45,33.5,0
Lara y Paz ganarian sin debates ✔️🇧🇴🇧🇴🇧🇴🇧🇴💪💪,10,5,70,55,50,45,33.5,0
TUTO PRESIDENTE,10,5,75,55,50,45,34.25,0
Tuto y JP. los mejores candidatos para Bolivia LIBRE,10,5,75,55,50,45,34.25,0
Tuto propuestas,10,5,70,50,50,45,34.5,0
Que lara cojudo estás viendo la situación y vez las futuras generaciones y tienes hijos o tienes pega seguro y pensa,65,60,70,10,10,10,74.75,-1
O dinero por que no le cuestionan a el que hizo y también porque regalo lo que regalo por abajo cuanto le pagaron ???,60,55,75,10,10,10,73.25,-1
Vomito del dictador Asesino Vancer,80,75,85,10,10,10,83.75,-1
Tuto kewa masista socialista disfrazado,75,70,85,10,10,10,81.5,-1
NO AY OTRO UNICOS PAZ Y LARA,10,5,70,55,50,45,33.5,0
Tuto debe dar un paso al costado por haber Sido derrotado en la primera vuelta,15,10,55,60,50,55,31.5,1
Rodrigo Paz Presidente,10,5,70,55,50,45,33.5,0
Vamos Lara con dios todo es posible,10,5,70,55,50,45,33.5,0
Voto inteligente capitán Lara y Rodrigo presidente la única opción ganadora,10,5,70,55,50,45,33.5,0
Adelante capitan lara,10,5,70,55,50,45,33.5,0
Tuto presidente,10,5,75,55,50,45,34.25,0
Tuto presidente....,10,5,75,55,50,45,34.25,0
Paz y Lara precedinte jjjjjjj,10,5,70,55,50,45,33.5,0
🇧🇴🇧🇴🇧🇴 TUTO PRESIDENTE,10,5,75,55,50,45,34.25,0
Tuto toda la vida lo mejor para sacar a Bolivia adelante!!!,10,5,75,55,50,45,34.25,0
TUTO PRESIDENTE,10,5,75,55,50,45,34.25,0
Tuto Quiroga presidente viva la libertad viva la democracia que dios lo bendiga siempre bendiciones para su familia bendiciones,10,5,75,55,50,45,34.25,0
Si apoyas a Rodrigo..hay muchos intereses..de .y los cabecillas .es por qué ya tienen asegurados..las pegas..y si botas por tuto es igual..en conclusión el país es el que se queda igual ..cualquiera que entren toda esa gentusa que actualmente están en la administración del estado no cambiará.,15,10,55,50,50,50,34.0,0
Adelante con TUTO PRESIDENTE 🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🟥🟨🟩🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🇧🇴🟥🟨🟩 para BOLIVIA LIBRE SOBERANA CON TUTO PRESIDENTE 🇧🇴🇧🇴🇧🇴🇧🇴,10,5,75,55,50,45,34.25,0
ES CON TUTO FUTURO PRESIDENTE 💪🇧🇴,10,5,75,55,50,45,34.25,0
TUTO PRESIDENTE,10,5,75,55,50,45,34.25,0
Paz Lara presidente,10,5,70,55,50,45,33.5,0
.quiere gobernar sobre un estado corrupto..no sirve..¡¡¡,65,60,75,10,10,10,75.5,-1
"El PUEBLO debe de participar este 19 de octubre CON EL VOTO CASTIGO, porque estos dos titeres del imperio, NO tienen un priyecto de gobierno, lo que tienen es odio hacia los campesinos.",70,65,80,10,10,10,78.5,-1
RODRIGO YA TE GANASTE AL PUEBLO ..AFUERA LOS LOGIEROS PILLOS,70,65,80,10,10,10,78.5,-1
No hay necesidad de devate porque tuto abla solo de Evo Evo ya acobarda su discurso,60,55,75,10,10,10,73.25,-1
Elque pide devate es diablo S...despues de la riña de gallos..diblo se va con la plata..,65,60,75,10,10,10,75.5,-1
TUTO POLITICO VIEJO NO HISO NADA BUENO POR EL PAIS,75,70,85,10,10,10,81.5,-1
🤔basta! De tonterías estés debates no sirven para solo es una chacota personal cómo en una cantina se dicen cosas qué no nos importa a la población tse es un alcahuete más de esto para que estos ladrones se instalen en el palacio para terminar de robar 👍,75,70,85,10,10,10,81.5,-1
Gracias lara por ser tan opa ya te sentias ganador te cagaste antes limpiarte viva el Kiko presidente.,70,65,80,10,10,10,78.5,-1
TUTO Presidente lo mejor para Bolivia,10,5,75,55,50,45,34.25,0
RODRIGO Y LARA PRESIDENTE,10,5,70,55,50,45,33.5,0
"En el debate,se aclaran si son buenos para el gobierno y si no chauu lara.",15,10,55,65,60,55,29.5,1
Basta de la escapadera. 😀,10,5,70,55,50,45,33.5,0
Tuto presidente.,10,5,75,55,50,45,34.25,0
Debia haber tres debates. Primero de los dos candidatos ala presidencia después de vicepresidente y después último debate del presidente y vicepresidente. Ay se va ver si tiene bien planeado para el país,15,10,55,65,60,55,29.5,1
Paz precidente,10,5,70,55,50,45,33.5,0
TUTO Y JP PRESIDENTE,10,5,75,55,50,45,34.25,0
TUTO presidente,10,5,75,55,50,45,34.25,0
Tuto presidente salvará Bolivia,10,5,75,55,50,45,34.25,0
❤️💛💚RODRIGO PAZ -EDMAN LARA💪🏻👍🏻🇵 🇷 🇪 🇸 🇮 🇩 🇪 🇳 🇹 Е❤️💛💚✅ VAMOS 🇧🇴✅👍👍hasta la victoria PDC 🇧🇴🇧🇴,10,5,70,55,50,45,33.5,0
PAZ Y LARA PRESIDENTE 💪,10,5,70,55,50,45,33.5,0
Lo mismo decía Evo,15,10,75,10,10,10,53.0,0
"Cómo buen socialista solo promesas,llegado el momento colas,escases,represión,drogas ,etc",70,65,85,10,10,10,79.25,-1
yo estoy firme con tuto porque es el unico con propuesta y rumbo 🤝,10,5,80,60,55,50,33.0,1
Ahora vamos con Tuto😏🇧🇴🇧🇴🇧🇴📈✅️,10,5,80,55,50,50,34.5,0
El problema es que cuando se le pregunta de dónde va a salir la plata Cómo la va a hacer no sabe el tipo entonces prometer por prometer por prometer y solamente el tonto El imbécil cree eso,65,60,75,10,10,10,75.5,-1
Gobernar con discursos falsos ofreciendo lo que jamás podra cumplir... Que clase de gobierno es ése que está ofreciendo?,65,60,75,10,10,10,75.5,-1
EL MAS decía lo mismo....,10,5,75,10,10,10,50.75,0
"Gobernar con la ideología de la confrontación y agresión? No, paso",15,10,70,10,10,10,52.25,0
Y siguen mintiendo a la gente estos masistas,65,60,85,10,10,10,77.0,-1
"Cuál empleo, bonos y bonos prometes, como eres de izquierda lo más seguro es que causaras el último gran despilfarro",70,65,85,10,10,10,79.25,-1
Populismo y demagogos,60,55,80,10,10,10,74.0,-1
Pero si su plan de gobierno es puros bonos...,60,55,80,10,10,10,74.0,-1
"Y con que ideas ha de trabajar este señor, sus planteamientos sobre que base teórica las va a realizar. Es un simplón improvisado y nada MAS.",65,60,80,10,10,10,76.25,-1
"Nada que ver ideología con trabajo, para mí ideología es utopía.",10,5,75,50,45,40,36.25,0
"Cuando a su pueblo de Tarija le robó recursos,con sobreprecios del puente y el obelisco, que sería con muestro país.",70,65,85,10,10,10,79.25,-1
Discurso del populista..,60,55,80,10,10,10,74.0,-1
Dejá de saquear a la gente recibiendo regalitos.,70,65,85,10,10,10,79.25,-1
Tuto presidente,10,5,80,55,50,50,34.5,0
"Habla de trabajo y este Sr . Ya no trabaja , solo se está dedicando a política ; no es que tiene un cargo en el País?",60,55,75,10,10,10,73.25,-1
"Decir que se gobernará “sin ideología” es en sí mismo una posición ideológica. Todo gobierno toma decisiones basadas en una visión del hombre, de la sociedad y del Estado. Por lo tanto, quien reniega de la ideología suele terminar aplicando otra (populista, estatista o autoritaria), pero disfrazada de “pragmatismo”.",15,10,70,50,45,40,37.75,0
Y el puente de TARIJA por que no hisiste,60,55,75,10,10,10,73.25,-1
Queremos la carretera al Chaco.. estámos postergados todos estos años.. por culpa de los políticos Dinosaurios especialmente del Chaco sólo se beneficiaron los mismos.. por eso ahora Rodrigo Paz 🇧🇴 presidente!,60,55,75,10,10,10,73.25,-1
"Estos dos, Rodrigo Paz y Edman Lara pudieron ser la renovación o una nueva opción pero la fregaron enteringa al abrirle las.puertas de par en par al MAS en sus filas por eso es la desconfianza ahora en la actualidad",65,60,80,10,10,10,76.25,-1
Improvisador,60,55,75,10,10,10,73.25,-1
Paz vaya y rinda cuentas de su gestión en la Alcaldía de Tarija referente al mástil y al puente y así recuperará su credibilidad,15,10,55,60,55,50,31.5,1
"Mintiendo y engañando a las personas, Claro que si 😊",65,60,75,10,10,10,75.5,-1
Que mrd ese gallo no pudo hacerc una paj.. Nos suelta su engendro a robar bolivia con sus bonos bonos,70,65,85,10,10,10,79.25,-1
Bonito habla pero ya sabemos a quien obedece,60,55,75,10,10,10,73.25,-1
Lo que tenes que ofrecer es trabajo y no bonos,10,5,75,50,50,45,35.25,0
Más de lo mismo,10,5,70,50,50,45,34.5,0
Y especialmente no deben ser profesionales!,15,10,60,50,45,40,36.25,0
Que miedo con Lara,10,5,70,50,50,45,34.5,0
Mismo discurso de evo,15,10,75,10,10,10,53.0,0
Español socialista,60,55,80,10,10,10,74.0,-1
Entonces bajese y que el pueblo gobierne sin presidentes sin nada de esa corrupcion interesante. los Gobiernos perjudican la inversio privada y solo viven del pueblo.,60,55,80,10,10,10,74.0,-1
Puro demagogia...ellos quieren gobernar igual que los masistas- comunistas...o sea más crisis económica y social...no les importa el sufrimiento del pueblo...sólo el poder a cualquier precio....,70,65,85,10,10,10,79.25,-1
Este es un masista más con sus discurso falsos ofreciendo para no cumplir a al pueblo estos dos Masistas Rodrigo Paz y Lara,70,65,85,10,10,10,79.25,-1
Apoyo del más a cambio de impunidad...,65,60,80,10,10,10,76.25,-1
Vago y demagogo,70,65,85,10,10,10,79.25,-1
Primero dice una cosa y después otra que sinvergüenza que vive del estado y no va a trabajar este flojo,70,65,85,10,10,10,79.25,-1
Tuto presidente,10,5,80,55,50,50,34.5,0
